date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:56:30	1953/1953	---M--	200	added ('OK')	image/png	etag:%22fc171b191821ac91b880b2bb704acc3a%22	https://zen-g-seven.vercel.app/images/logo/partner-5.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-5.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:30	992/992	---M--	200	added ('OK')	image/png	etag:%228109e5c934d65f339b9f28b65fd3cd31%22	https://zen-g-seven.vercel.app/images/logo/partner-8.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-8.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:31	3263/3263	---M--	200	added ('OK')	image/png	etag:%221c069ce11a7e7a373af179d56821176a%22	https://zen-g-seven.vercel.app/images/logo/partner-6.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-6.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:32	5315/5315	---M--	200	added ('OK')	image/png	etag:%2294022016a3316d38f1e8c9776ccc2065%22	https://zen-g-seven.vercel.app/images/logo/partner-9.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-9.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:32	4050/4050	---M--	200	added ('OK')	image/png	etag:%228d2254fcef412a9aa59dbe87bfce0fa4%22	https://zen-g-seven.vercel.app/images/logo/partner-4.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-4.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:33	2636/2636	---M--	200	added ('OK')	image/png	etag:%22d8e07c74e6de6b6f2f8aecbd45007c1a%22	https://zen-g-seven.vercel.app/images/logo/partner-7.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/partner-7.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:33	47880/47880	---M--	200	added ('OK')	image/png	etag:%22cb9a501eb880c60af174bdae62a4d7ed%22	https://zen-g-seven.vercel.app/images/logo/footer-logo.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/logo/footer-logo.png	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:34	21318/21318	---M--	200	added ('OK')	image/webp	etag:%220c188458c77ba54e475bd0c0b655a4e2%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-1.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-1.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:34	82213/82213	---MCZ	200	added ('OK')	text/html	etag:W/%22d00e1366143fccb6e30cb5329fc4f592%22	https://zen-g-seven.vercel.app/home-v1.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v1.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:35	11824/11824	---M--	200	added ('OK')	image/webp	etag:%222d074c80f2386f98548bbdb97a499755%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-2.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-2.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:35	82206/82206	---MCZ	200	added ('OK')	text/html	etag:W/%22e1a7d572d3a094c712f3202dc094dfc1%22	https://zen-g-seven.vercel.app/home-v2.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v2.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:36	18814/18814	---M--	200	added ('OK')	image/webp	etag:%225946bf67680b88015b56ccf9278e4830%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-3.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-3.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:37	82218/82218	---MCZ	200	added ('OK')	text/html	etag:W/%2210587826cc32f89f023bde5067d2536d%22	https://zen-g-seven.vercel.app/home-v3.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v3.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:37	26676/26676	---M--	200	added ('OK')	image/webp	etag:%223455ee8cdcd04c22a04629d8a82b1635%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-4.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-4.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:38	82222/82222	---MCZ	200	added ('OK')	text/html	etag:W/%2211ec1065a526b50ab06e3cb2c829f2b6%22	https://zen-g-seven.vercel.app/home-v4.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v4.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:38	21390/21390	---M--	200	added ('OK')	image/webp	etag:%227799d3de7d12da0340def4603c3c0c81%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-7.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-7.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:39	82220/82220	---MCZ	200	added ('OK')	text/html	etag:W/%22d54c1fc9e19894e3f0c1874a92058939%22	https://zen-g-seven.vercel.app/home-v7.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v7.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:39	25182/25182	---M--	200	added ('OK')	image/webp	etag:%2270216a45263906e52ad1cbf1b6a0d3ce%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-5.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-5.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:40	82204/82204	---MCZ	200	added ('OK')	text/html	etag:W/%22e2900abbdc043acfe0e20f971f225fb4%22	https://zen-g-seven.vercel.app/home-v5.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v5.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:40	12534/12534	---M--	200	added ('OK')	image/webp	etag:%22b82b4a6dd1776f458057e0572190c346%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-6.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-6.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:41	82238/82238	---MCZ	200	added ('OK')	text/html	etag:W/%2256740f33fc541059bce32463bd579768%22	https://zen-g-seven.vercel.app/home-v6.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v6.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:41	12632/12632	---M--	200	added ('OK')	image/webp	etag:%22979db4938fb1e9aed24f417944c95686%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-8.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-8.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:42	82231/82231	---MCZ	200	added ('OK')	text/html	etag:W/%22c938b165480e22316e581469947f498b%22	https://zen-g-seven.vercel.app/home-v8.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v8.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:43	24982/24982	---M--	200	added ('OK')	image/webp	etag:%22ca58adc35f9bb03dbf93634f46675dc8%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-9.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-9.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:43	82213/82213	---MCZ	200	added ('OK')	text/html	etag:W/%22b218a741d9b23a76010d1f22dcb2aac7%22	https://zen-g-seven.vercel.app/home-v9.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v9.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:44	12632/12632	---M--	200	added ('OK')	image/webp	etag:%222a16eef1108a969cdd0665206d361f87%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-11.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-11.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:44	82157/82157	---MCZ	200	added ('OK')	text/html	etag:W/%22585d07b067d87ba078662a41810a153d%22	https://zen-g-seven.vercel.app/home-v10.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v10.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:45	21476/21476	---M--	200	added ('OK')	image/webp	etag:%2231981980c02e6f8ca50ccb1ac0caffe2%22	https://zen-g-seven.vercel.app/images/landing/feature-bg-10.webp	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/landing/feature-bg-10.webp	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:46	82191/82191	---MCZ	200	added ('OK')	text/html	etag:W/%222b1790cfb151638cdf42aa9b2b560239%22	https://zen-g-seven.vercel.app/home-v11.html	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/home-v11.html	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:46	80722/80722	---MCZ	200	added ('OK')	application/javascript	etag:W/%228954873730403db508dd534add49ebff%22	https://zen-g-seven.vercel.app/js/bootstrap.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/bootstrap.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:47	87532/87532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9771cc3e90e18f5336eedbd0fffb2cf%22	https://zen-g-seven.vercel.app/js/jquery.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/jquery.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:47	44155/44155	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e5bcb0d65472c50504d92f5c8af0986%22	https://zen-g-seven.vercel.app/js/ScrollTrigger.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/ScrollTrigger.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:48	7255/7255	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f1a72e6dc5143ec9a2e1b82c061776d%22	https://zen-g-seven.vercel.app/js/SplitText.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/SplitText.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:48	72434/72434	---MCZ	200	added ('OK')	application/javascript	etag:W/%224fd29009c1acc05f77e6a175246a2a36%22	https://zen-g-seven.vercel.app/js/gsap.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/gsap.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:49	10417/10417	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ca8989680153ca173aafc742471edcb6%22	https://zen-g-seven.vercel.app/js/handleGsap.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/handleGsap.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:49	12144/12144	---MCZ	200	added ('OK')	application/javascript	etag:W/%22831673d2482e94e69fb509466614b6a5%22	https://zen-g-seven.vercel.app/js/odometer.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/odometer.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:50	1128/1128	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c79651fc2e0ec8061b056a8aebe6fff8%22	https://zen-g-seven.vercel.app/js/counter.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/counter.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:51	154009/154009	---MCZ	200	added ('OK')	application/javascript	etag:W/%221de7090e8401a94ca7fb45415533871e%22	https://zen-g-seven.vercel.app/js/swiper-bundle.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/swiper-bundle.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:51	6912/6912	---MCZ	200	added ('OK')	application/javascript	etag:W/%2237181dc6f15259d2ba71d625563e13c8%22	https://zen-g-seven.vercel.app/js/carousel.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/carousel.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:51	5568/5568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229ba664a650940aa6b03e97922cc69b4%22	https://zen-g-seven.vercel.app/js/textanimation.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/textanimation.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:52	15492/15492	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e3a5c24136aede1cba09d90562878cae%22	https://zen-g-seven.vercel.app/js/ScrollSmooth.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/ScrollSmooth.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:53	154104/154104	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e11711058a9459a94d5a19b26a78135%22	https://zen-g-seven.vercel.app/js/jquery.fancybox.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/jquery.fancybox.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:53	3986/3986	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ec919a78f291bb77aafac00db250f03%22	https://zen-g-seven.vercel.app/js/splitting.min.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/splitting.min.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:54	9655/9655	---MCZ	200	added ('OK')	application/javascript	etag:W/%22993289b789eb6955fd766db54d69c101%22	https://zen-g-seven.vercel.app/js/main.js	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/js/main.js	(from https://zen-g-seven.vercel.app/home-vertical.html)
10:56:55	36980/36980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230b9ad3ac3707328a0ec1360787ad09a%22	https://zen-g-seven.vercel.app/images/item/bg-shape.svg	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/item/bg-shape.svg	(from https://zen-g-seven.vercel.app/css/styles.css)
10:56:55	78180/78180	---MCZ	200	added ('OK')	text/html	etag:W/%22d240de1b9b80a3e92a98fe86a010cdc1%22	https://zen-g-seven.vercel.app/	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/index.html	(from https://zen-g-seven.vercel.app/css/bootstrap.css)
10:56:55	20927/20927	---M--	200	added ('OK')	image/png	etag:%22f8bc38d647433e33e550cdd8b36eb5e4%22	https://zen-g-seven.vercel.app/images/item/bg-portfolio-light.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/item/bg-portfolio-light.png	(from https://zen-g-seven.vercel.app/css/styles.css)
10:56:56	349383/349383	---M--	200	added ('OK')	image/png	etag:%22cd6d5f368f0bb7b81ea2e9db2227f61c%22	https://zen-g-seven.vercel.app/images/item/bg-portfolio-dark.png	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/images/item/bg-portfolio-dark.png	(from https://zen-g-seven.vercel.app/css/styles.css)
10:56:56	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Jul%202025%2005:54:26%20GMT	https://zen-g-seven.vercel.app/font/Nasalization	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/font/Nasalization.48.delayed	(from https://zen-g-seven.vercel.app/font/fonts.css)
10:56:57	6976/6976	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237b9b560dc6c0d6e5eb944db815b21b7%22	https://zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon.eot?9ydp8i	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon4555.eot	(from https://zen-g-seven.vercel.app/icons/icomoon/style.css)
10:56:57	6812/6812	---MCZ	200	added ('OK')	font/ttf	etag:W/%2275dd1dc22eb5040398fcd4984ec0a338%22	https://zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon.ttf?9ydp8i	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon4555.ttf	(from https://zen-g-seven.vercel.app/icons/icomoon/style.css)
10:56:58	6888/6888	---M--	200	added ('OK')	font/woff	etag:%2297e19f191bf183b83c1eeb2f9b5753bc%22	https://zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon.woff?9ydp8i	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon4555.woff	(from https://zen-g-seven.vercel.app/icons/icomoon/style.css)
10:56:59	20240/20240	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222067a19289d019a1b92c055adcdf8ac4%22	https://zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon.svg?9ydp8i	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/icons/icomoon/fonts/icomoon4555.svg	(from https://zen-g-seven.vercel.app/icons/icomoon/style.css)
10:57:08	2781518/2781518	---M--	200	added ('OK')	video/mp4	etag:%220c96454c948a5732dcc42c0d7835897b%22	https://zen-g-seven.vercel.app/video/Vibrant-Particle-Glow.mp4	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/video/Vibrant-Particle-Glow.mp4	(from https://zen-g-seven.vercel.app/home-v2.html)
10:57:39	4155932/4155932	---M--	200	added ('OK')	video/mp4	etag:%2281f9d4bf908bc29f9bf10b8116d1d30f%22	https://zen-g-seven.vercel.app/video/Plexus-Tech-Background-With-Glowing.mp4	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/video/Plexus-Tech-Background-With-Glowing.mp4	(from https://zen-g-seven.vercel.app/home-v7.html)
10:57:47	7278798/7278798	---M--	200	added ('OK')	video/mp4	etag:%227270f169a3c066e0f8586a4a16b7b58d%22	https://zen-g-seven.vercel.app/video/Particles-Slowly-Moving-In-Cyberspace.mp4	C:/Users/MHE/Desktop/aaliyan%20c.v/zen-g-seven.vercel.app/video/Particles-Slowly-Moving-In-Cyberspace.mp4	(from https://zen-g-seven.vercel.app/home-v4.html)
